Recency,Frequency,Monetary,T,AvgBasketsize,TotalTransactions,Churned
7,4,230506.05,372,52.19387755102041,4,0
221,1,62731.5,221,44.392857142857146,1,1
37,5,145264.75,282,51.1,5,0
37,9,307151.98,372,50.49193548387097,9,0
98,3,116321.2,310,51.04255319148936,3,0
37,1,47280.87,37,59.23529411764706,1,0
37,2,22019.36,37,45.27272727272727,2,0
37,7,110281.94,221,46.7962962962963,7,0
160,1,52333.18,160,55.4,1,0
251,1,27329.16,251,49.166666666666664,1,1
98,1,12531.49,98,40.166666666666664,1,0
221,1,64560.060000000005,221,53.5,1,1
341,1,21451.03,341,46.0,1,1
282,1,14484.59,282,42.714285714285715,1,1
160,2,88357.88,190,49.57575757575758,2,0
37,2,184959.0,37,46.273972602739725,2,0
98,1,43289.1,98,40.78260869565217,1,0
7,24,1290756.28,341,50.644268774703555,24,0
221,2,107197.14,372,50.27906976744186,2,1
7,4,141626.49,310,51.41818181818182,4,0
37,8,325427.44,372,50.78151260504202,8,0
37,10,246330.09,372,51.39795918367347,10,0
37,2,54726.41,37,51.208333333333336,2,0
37,10,951338.04,282,50.41208791208791,10,0
7,2,181788.6,37,47.84057971014493,2,0
160,3,47363.52,251,47.166666666666664,3,0
7,10,413633.26,372,50.38690476190476,10,0
98,1,15160.939999999999,98,42.333333333333336,1,0
7,7,93163.0,68,53.91428571428571,7,0
7,248,15362741.47,372,51.2456378112824,248,0
37,3,82720.81999999999,251,55.07142857142857,3,0
37,4,210556.63,372,54.241379310344826,4,0
98,3,29338.07,282,53.76923076923077,3,0
98,5,198211.49,341,51.30379746835443,5,0
129,2,121922.92,160,51.15555555555556,2,0
221,2,132280.72,221,51.05263157894737,2,1
37,2,213475.28,221,51.88461538461539,2,0
68,1,128404.27,68,51.56818181818182,1,0
251,1,26288.31,251,55.9,1,1
37,1,29862.44,37,47.0,1,0
129,3,285432.77,282,47.296875,3,0
7,6,117525.33,251,51.857142857142854,6,0
372,1,37160.84,372,44.411764705882355,1,1
98,3,192734.21,282,46.46590909090909,3,0
310,1,39815.82,310,63.0,1,1
37,9,876719.0700000001,282,48.185792349726775,9,0
68,4,74481.48,129,38.885714285714286,4,0
37,14,466437.99,372,52.424418604651166,14,0
37,1,6348.8,37,50.666666666666664,1,0
98,2,25333.350000000002,129,31.5,2,0
37,7,164265.53,221,51.71875,7,0
7,2,47206.83,37,48.85,2,0
98,1,52991.880000000005,98,52.2,1,0
68,15,371384.94,372,51.147651006711406,15,0
37,1,132180.82,37,52.25454545454546,1,0
37,1,221909.59,37,57.4,1,0
282,1,38159.6,282,44.833333333333336,1,1
160,3,105494.59999999999,251,61.30952380952381,3,0
68,5,180027.86,310,50.50819672131148,5,0
7,2,80510.72,190,53.074074074074076,2,0
37,12,793270.27,372,50.48264984227129,12,0
282,1,10655.17,282,45.4,1,1
37,5,472352.43,190,48.08585858585859,5,0
251,1,28418.93,251,43.0,1,1
98,2,199305.54,98,48.734939759036145,2,0
37,1,82295.17,37,50.71052631578947,1,0
68,1,20320.66,68,66.66666666666667,1,0
37,1,91388.59,37,56.32432432432432,1,0
68,4,83448.20999999999,341,54.529411764705884,4,0
37,3,432271.8,68,52.9625,3,0
129,1,43358.8,129,55.27777777777778,1,0
129,3,77545.79000000001,251,49.125,3,0
37,1,49716.75,37,55.285714285714285,1,0
68,1,20546.94,68,42.45454545454545,1,0
68,8,180362.24,341,46.917808219178085,8,0
98,5,586423.63,341,52.49074074074074,5,0
251,1,22937.03,251,44.625,1,1
37,2,92778.41,190,48.65853658536585,2,0
221,2,225385.67,372,50.41379310344828,2,1
37,2,14480.890000000001,372,65.5,2,0
221,1,77797.77,221,40.325,1,1
37,2,166354.4,282,49.131147540983605,2,0
68,4,75941.79,190,54.370370370370374,4,0
190,2,191378.69,251,47.8,2,0
68,1,208192.11000000002,68,54.57142857142857,1,0
129,4,317965.85000000003,372,49.71304347826087,4,0
160,1,394684.78,160,49.00632911392405,1,0
37,35,2981921.32,372,50.24655172413793,35,0
68,1,355771.43,68,47.541666666666664,1,0
160,1,24953.83,160,65.08333333333333,1,0
37,3,454734.96,37,50.142857142857146,3,0
37,1,53921.56,37,44.6,1,0
68,2,348807.33999999997,372,54.015625,2,0
68,2,105823.52,190,49.457142857142856,2,0
190,1,43228.3,190,47.55,1,0
37,1,40128.64,37,43.4,1,0
37,4,73093.83,372,48.21875,4,0
282,1,157805.13,282,44.58571428571429,1,1
7,13,1224277.14,372,50.160751565762006,13,0
37,4,342053.97000000003,68,44.74814814814815,4,0
7,12,1438255.8800000001,372,49.264653641207815,12,0
37,10,444654.93,372,53.69032258064516,10,0
37,1,191897.15,37,51.388888888888886,1,0
98,3,144619.58,282,51.01639344262295,3,0
37,6,101950.5,251,56.78378378378378,6,0
7,4,155989.24,372,54.395833333333336,4,0
98,2,17511.85,282,46.714285714285715,2,0
7,4,246369.87,282,44.34234234234234,4,0
282,5,149160.31,372,51.981818181818184,5,1
7,11,1299845.53,341,49.590643274853804,11,0
37,11,1074357.87,372,51.865,11,0
98,1,72347.63,98,51.74074074074074,1,0
98,3,334232.87,190,51.8503937007874,3,0
68,7,321431.47,372,48.330827067669176,7,0
37,52,3806099.17,372,50.466180371352785,52,0
190,1,159161.85,190,52.46268656716418,1,0
221,1,12627.47,221,56.8,1,1
37,1,14675.16,37,68.66666666666667,1,0
37,22,1279149.14,372,50.915401301518436,22,0
160,3,27662.09,282,61.69230769230769,3,0
37,16,496057.25,341,46.8743961352657,16,0
282,1,67251.86,282,52.0,1,1
68,5,257452.31,372,53.02040816326531,5,0
282,1,7124.01,282,50.333333333333336,1,1
37,5,220039.42,98,47.6,5,0
37,3,395056.49,160,52.11888111888112,3,0
341,1,75063.66,341,53.7,1,1
7,3,194387.59,282,50.45070422535211,3,0
37,2,262583.62,68,48.69298245614035,2,0
282,2,65232.04,341,56.48,2,1
37,11,682375.22,341,51.177536231884055,11,0
68,11,600677.28,341,50.98744769874477,11,0
7,4,288096.29,37,47.05785123966942,4,0
7,55,1011876.59,372,48.23170731707317,55,0
98,4,144641.92,372,50.50877192982456,4,0
221,1,12763.119999999999,221,50.4,1,1
37,6,436155.45,310,52.74683544303797,6,0
37,2,152109.89,68,52.79245283018868,2,0
98,3,209318.52,282,48.97560975609756,3,0
68,2,267645.94,282,53.26923076923077,2,0
190,1,196776.57,190,51.84285714285714,1,0
372,1,1718.72,372,32.0,1,1
98,2,49699.29,282,45.53846153846154,2,0
37,4,188123.74,190,45.39473684210526,4,0
129,1,112337.62,129,46.11904761904762,1,0
98,1,67057.55,98,51.7037037037037,1,0
190,1,112422.7,190,47.44897959183673,1,0
7,38,1109930.51,372,48.90022172949002,38,0
221,5,142857.37,372,52.583333333333336,5,1
37,6,89376.55,372,51.6,6,0
282,1,9963.22,282,40.6,1,1
282,1,41493.57,282,68.93333333333334,1,1
37,3,150410.79,68,49.65,3,0
37,6,366097.1,129,49.889655172413796,6,0
310,1,56793.61,310,51.52173913043478,1,1
68,2,88645.98,68,60.483870967741936,2,0
221,2,91988.45,282,58.61538461538461,2,1
37,9,285688.9,372,48.375,9,0
129,5,141491.13,221,52.55102040816327,5,0
68,1,24695.47,68,55.54545454545455,1,0
7,1,84494.72,7,57.12,1,0
190,5,3363.8700000000003,190,41.4,5,0
98,1,62069.520000000004,98,57.73913043478261,1,0
341,6,17087.59,372,38.833333333333336,6,1
7,3,20918.73,372,49.666666666666664,3,0
37,2,89040.68000000001,98,48.22857142857143,2,0
190,3,174232.78,282,48.59154929577465,3,0
37,7,245407.22,160,48.415841584158414,7,0
37,7,305155.04,282,51.8921568627451,7,0
310,8,54873.92,372,55.9,8,1
160,5,152643.96,251,50.08196721311475,5,0
251,2,57880.86,251,43.354838709677416,2,1
37,7,72125.9,341,44.875,7,0
37,3,192357.78,372,50.226190476190474,3,0
37,4,230684.18,68,43.94059405940594,4,0
37,10,494299.58,310,51.131979695431475,10,0
37,1,73204.23,37,66.33333333333333,1,0
37,4,130968.39,221,47.15555555555556,4,0
37,6,217873.29,221,54.725,6,0
160,1,6184.349999999999,160,81.0,1,0
251,1,40376.32,251,60.07142857142857,1,1
129,2,65185.31,160,58.77272727272727,2,0
68,2,79699.23,310,52.285714285714285,2,0
98,6,223124.66999999998,310,48.195402298850574,6,0
7,2,266943.8,221,48.72641509433962,2,0
37,2,29338.28,190,42.53333333333333,2,0
37,23,327968.08,282,51.52142857142857,23,0
68,1,32452.600000000002,68,43.4375,1,0
68,8,270000.91,221,45.85585585585586,8,0
68,11,207324.8,310,49.642857142857146,11,0
190,1,55090.77,190,53.40909090909091,1,0
37,5,142674.69,282,56.30769230769231,5,0
129,3,71955.2,310,51.37931034482759,3,0
37,8,184761.86000000002,251,51.986301369863014,8,0
251,2,28218.57,251,38.6,2,1
7,5,190732.23,98,49.88405797101449,5,0
251,2,29961.2,341,45.07692307692308,2,1
68,8,210037.65,282,50.44444444444444,8,0
68,1,63270.54,68,54.73076923076923,1,0
251,1,34024.95,251,46.92857142857143,1,1
7,18,544018.52,341,49.23394495412844,18,0
7,4,164607.93,251,47.19402985074627,4,0
190,3,247418.17,310,49.2,3,0
221,2,81265.7,251,53.48275862068966,2,1
37,1,50215.32,37,54.75,1,0
160,1,73841.07,160,51.91304347826087,1,0
37,11,855962.84,282,51.68604651162791,11,0
37,16,660361.91,190,47.302158273381295,16,0
37,1,59562.6,37,46.18181818181818,1,0
98,2,209159.86000000002,98,47.97826086956522,2,0
7,3,125001.39,37,46.45454545454545,3,0
7,5,331732.12,372,53.225563909774436,5,0
68,1,22003.079999999998,68,58.42857142857143,1,0
7,34,1892495.5,372,51.69166666666667,34,0
372,1,12029.36,372,61.25,1,1
37,2,85125.9,221,57.6551724137931,2,0
68,3,255568.22,341,44.786407766990294,3,0
372,1,68081.27,372,56.074074074074076,1,1
341,1,101845.17,341,50.853658536585364,1,1
37,1,14418.640000000001,37,35.6,1,0
341,2,13256.62,341,48.285714285714285,2,1
7,5,288953.27,251,51.14545454545455,5,0
341,1,22834.66,341,48.09090909090909,1,1
98,1,62499.33,98,58.26086956521739,1,0
282,1,5386.129999999999,282,41.333333333333336,1,1
37,7,240314.53,372,48.55789473684211,7,0
372,1,21379.29,372,53.333333333333336,1,1
68,5,56662.97,372,51.888888888888886,5,0
160,2,51299.05,282,48.51724137931034,2,0
37,2,167254.15,190,51.92063492063492,2,0
98,1,74708.9,98,56.333333333333336,1,0
37,2,46956.520000000004,190,47.78947368421053,2,0
7,18,246643.57,221,49.43010752688172,18,0
7,53,678561.83,341,52.55172413793103,53,0
129,3,144517.86000000002,372,48.84313725490196,3,0
68,1,58000.98,68,56.73684210526316,1,0
7,22,844288.65,372,51.90184049079755,22,0
7,1,2889.0,7,36.0,1,0
7,5,73084.51,372,42.638888888888886,5,0
98,2,26276.35,129,54.1,2,0
68,4,43352.74,310,52.53846153846154,4,0
98,11,254660.24,251,51.91752577319588,11,0
37,6,385328.71,310,51.605633802816904,6,0
372,1,19225.920000000002,372,48.111111111111114,1,1
98,3,91077.97,129,55.526315789473685,3,0
37,4,23519.51,282,63.22222222222222,4,0
7,6,109030.44,372,50.93023255813954,6,0
251,1,45251.99,251,48.3,1,1
68,2,138513.44,372,52.40384615384615,2,0
251,2,11203.09,251,33.57142857142857,2,1
341,3,39637.020000000004,341,34.76,3,1
7,8,281474.72000000003,251,50.20909090909091,8,0
68,6,101211.2,341,46.76744186046512,6,0
98,1,5605.16,98,68.0,1,0
37,11,402288.33,341,51.3433734939759,11,0
190,1,20194.17,190,57.111111111111114,1,0
68,7,308783.61,282,52.747899159663866,7,0
372,2,29230.1,372,45.36363636363637,2,1
341,1,15209.19,341,83.4,1,1
251,3,84800.77,251,55.8125,3,1
372,3,37572.73,372,58.0,3,1
251,1,59476.13,251,42.82608695652174,1,1
310,1,32041.010000000002,310,66.875,1,1
37,5,139067.58,341,51.0,5,0
68,5,320321.16,310,47.88095238095238,5,0
251,2,73004.23,251,53.08695652173913,2,1
129,2,70191.35,160,45.83870967741935,2,0
282,1,37202.600000000006,282,42.714285714285715,1,1
221,12,362484.39,372,47.17482517482517,12,1
310,1,43439.53,310,59.266666666666666,1,1
7,4,256800.75,251,47.56565656565657,4,0
37,5,147445.22,190,56.42307692307692,5,0
37,3,140914.16,98,52.11538461538461,3,0
68,7,233040.74,372,55.48192771084337,7,0
68,9,329985.73,282,52.7027027027027,9,0
98,1,64462.05,98,51.68181818181818,1,0
68,2,70649.99,251,45.73529411764706,2,0
160,3,222191.82,282,50.12359550561798,3,0
251,2,95196.51,372,53.42424242424242,2,1
129,1,11468.66,129,44.166666666666664,1,0
37,15,940724.08,282,51.6927374301676,15,0
37,15,362614.57,251,55.97520661157025,15,0
37,2,108494.97,190,51.40909090909091,2,0
37,6,188111.21,190,63.89090909090909,6,0
129,1,45242.81,129,49.388888888888886,1,0
68,1,106540.44,68,45.744680851063826,1,0
160,1,18896.14,160,45.333333333333336,1,0
282,2,26930.62,282,63.125,2,1
190,2,95024.21,221,49.411764705882355,2,0
129,8,192086.26,372,47.48717948717949,8,0
160,1,52215.59,160,51.21052631578947,1,0
341,1,39405.15,341,57.9,1,1
129,1,35518.93,129,53.25,1,0
68,1,38927.48,68,58.47826086956522,1,0
160,2,216057.71,251,50.30487804878049,2,0
341,1,7014.58,341,26.5,1,1
37,5,34693.38,190,64.18181818181819,5,0
37,1,5274.4,37,50.5,1,0
37,9,121374.65000000001,310,55.145833333333336,9,0
7,16,705186.2,372,49.29090909090909,16,0
68,2,174288.57,98,54.53968253968254,2,0
7,2,117214.24,37,51.06382978723404,2,0
37,2,106023.5,37,48.61904761904762,2,0
68,1,136063.51,68,47.15384615384615,1,0
68,1,33368.87,68,48.583333333333336,1,0
372,2,58276.54,372,48.61904761904762,2,1
190,1,36725.6,190,47.375,1,0
68,12,451702.49,341,52.153333333333336,12,0
68,1,10425.14,68,70.0,1,0
37,3,55857.11,98,50.57142857142857,3,0
68,5,259486.05,372,56.25,5,0
37,4,152732.36000000002,251,53.3728813559322,4,0
7,21,545702.31,372,49.674528301886795,21,0
37,20,331215.51,372,56.58715596330275,20,0
221,1,66951.24,221,48.64,1,1
68,10,542009.26,341,51.01,10,0
37,4,96807.46,68,47.31707317073171,4,0
7,14,506056.98,372,52.577319587628864,14,0
68,11,27118.91,372,40.166666666666664,11,0
68,1,64654.69,68,44.5,1,0
68,14,617869.89,372,48.34817813765182,14,0
310,1,75250.28,310,48.16129032258065,1,1
68,10,57282.29,372,52.88461538461539,10,0
68,3,137132.26,160,49.741379310344826,3,0
98,1,32816.8,98,55.5,1,0
282,2,38770.28,282,44.476190476190474,2,1
7,118,6301150.63,372,50.78522681653954,118,0
98,5,97708.99,372,42.0,5,0
129,1,3508.8,129,48.0,1,0
221,1,58188.05,221,56.5,1,1
68,3,78194.84,129,42.21052631578947,3,0
341,1,3008.28,341,43.0,1,1
7,1,105362.08,7,57.36363636363637,1,0
282,1,46045.05,282,57.25,1,1
68,1,86460.94,68,47.94444444444444,1,0
68,4,258434.96,310,50.65094339622642,4,0
68,2,119059.59,98,53.40816326530612,2,0
129,1,105942.94,129,49.714285714285715,1,0
341,1,46542.630000000005,341,39.44827586206897,1,1
68,1,17256.41,68,39.1,1,0
37,5,186224.54,372,52.725806451612904,5,0
37,2,27886.0,68,46.38461538461539,2,0
372,4,71107.08,372,47.142857142857146,4,1
221,1,47260.229999999996,221,66.0625,1,1
160,3,300051.31,190,57.42424242424242,3,0
68,1,87203.79,68,47.361111111111114,1,0
68,3,232546.62,341,54.56818181818182,3,0
98,1,33813.98,98,41.588235294117645,1,0
129,2,76247.25,129,53.88461538461539,2,0
98,1,68099.73,98,54.095238095238095,1,0
7,5,64185.93,98,41.8125,5,0
37,2,64276.96,68,65.52173913043478,2,0
341,1,43660.49,341,52.64705882352941,1,1
372,1,8963.83,372,50.8,1,1
98,1,25860.03,98,60.55555555555556,1,0
160,2,161713.7,190,43.861111111111114,2,0
372,1,24554.629999999997,372,75.8,1,1
37,10,574898.07,372,49.012875536480685,10,0
282,2,151091.88,372,49.317460317460316,2,1
37,2,31151.29,68,37.5,2,0
37,10,1357179.8,372,50.52215799614643,10,0
7,29,1401715.3,372,51.1301247771836,29,0
68,1,28683.28,68,51.76923076923077,1,0
372,1,20391.489999999998,372,63.0,1,1
251,2,46762.2,372,60.23529411764706,2,1
98,2,88458.99,282,50.10344827586207,2,0
37,9,377623.54,341,48.41059602649007,9,0
98,2,86301.05,372,42.5,2,0
68,5,253022.76,282,50.333333333333336,5,0
37,1,5382.31,37,31.25,1,0
160,1,1912.24,160,44.0,1,0
68,8,257635.12,341,52.126315789473686,8,0
160,1,63408.86,160,43.96296296296296,1,0
7,13,301502.96,372,44.86861313868613,13,0
129,1,4343.29,129,51.333333333333336,1,0
68,3,299561.55,221,52.914529914529915,3,0
190,8,489603.47000000003,372,48.05612244897959,8,0
7,6,72028.27,372,45.972972972972975,6,0
221,2,22771.36,282,56.0,2,1
37,8,777056.54,310,51.552287581699346,8,0
190,3,137981.91,372,51.46511627906977,3,0
68,1,43200.21,68,59.333333333333336,1,0
190,1,68538.76,190,42.54838709677419,1,0
282,1,23747.18,282,50.2,1,1
190,1,3014.8,190,40.0,1,0
7,5,216243.03,372,49.68235294117647,5,0
37,2,26924.25,282,43.75,2,0
37,4,188726.96,372,46.588235294117645,4,0
341,1,21384.120000000003,341,40.285714285714285,1,1
129,1,35947.840000000004,129,46.0,1,0
310,1,15473.33,310,46.0,1,1
37,3,208765.11000000002,98,55.391891891891895,3,0
7,3,133328.59,98,50.98,3,0
98,6,36908.55,282,51.38461538461539,6,0
160,2,124007.95999999999,221,50.04761904761905,2,0
190,1,24364.06,190,43.625,1,0
37,4,177768.67,310,56.53448275862069,4,0
37,4,366086.57,310,45.86274509803921,4,0
282,1,82521.97,282,46.529411764705884,1,1
98,8,366483.04,282,54.442622950819676,8,0
37,5,258476.16,190,49.37,5,0
190,1,20207.93,190,47.8,1,0
37,3,110805.28,251,54.794871794871796,3,0
341,1,165772.26,341,61.333333333333336,1,1
68,5,503646.03,282,49.33160621761658,5,0
98,1,81972.28,98,47.0,1,0
37,1,13410.31,37,37.75,1,0
68,4,143274.02,310,51.943396226415096,4,0
341,2,21296.42,341,54.166666666666664,2,1
37,1,6874.91,37,76.5,1,0
282,2,46607.89,282,54.94117647058823,2,1
37,7,803410.97,372,53.71333333333333,7,0
37,3,776290.86,68,49.72222222222222,3,0
37,1,16034.380000000001,37,63.833333333333336,1,0
37,3,204637.67,98,47.9277108433735,3,0
37,1,21852.21,37,34.9,1,0
98,3,131825.52,282,57.62264150943396,3,0
7,6,162719.38,221,46.23728813559322,6,0
37,1,89826.77,37,60.13793103448276,1,0
37,3,839294.89,251,53.121580547112465,3,0
282,1,111104.41,282,51.44444444444444,1,1
160,1,53429.479999999996,160,44.28,1,0
68,3,178169.97,221,55.274193548387096,3,0
251,1,8638.78,251,86.5,1,1
7,8,1008499.6900000001,341,53.374025974025976,8,0
37,2,554658.28,68,48.78082191780822,2,0
282,1,15373.47,282,49.6,1,1
341,1,21484.559999999998,341,41.333333333333336,1,1
341,1,55915.71,341,44.5,1,1
37,5,149910.77,282,54.096774193548384,5,0
37,1,57181.49,37,46.93333333333333,1,0
37,3,140940.55000000002,282,46.36206896551724,3,0
7,7,717510.52,190,51.92657342657343,7,0
372,1,63078.38,372,48.92,1,1
282,3,158259.07,372,49.9,3,1
282,1,127291.53,282,47.94827586206897,1,1
37,1,31385.510000000002,37,72.0,1,0
372,1,165826.93,372,57.58620689655172,1,1
98,3,29718.45,190,49.27272727272727,3,0
37,1,14955.630000000001,37,51.142857142857146,1,0
341,1,363829.17,341,47.7515923566879,1,1
37,24,260193.7,372,47.80769230769231,24,0
98,1,127575.57,98,50.03508771929825,1,0
37,4,112235.11,160,46.24528301886792,4,0
37,5,88766.7,372,58.44827586206897,5,0
68,4,66105.74,129,49.55555555555556,4,0
7,1,217343.84,7,51.36363636363637,1,0
129,1,217676.33000000002,129,56.60526315789474,1,0
37,10,35057.88,68,41.214285714285715,10,0
98,1,75764.02,98,44.310344827586206,1,0
68,2,137500.03,68,54.41304347826087,2,0
129,1,142787.57,129,51.53333333333333,1,0
37,16,329995.87,372,51.95275590551181,16,0
160,4,219486.07,282,46.85227272727273,4,0
7,5,458524.26,98,48.042328042328045,5,0
37,3,231567.55,372,48.22093023255814,3,0
98,1,5192.0599999999995,98,32.5,1,0
37,4,170414.2,221,52.61818181818182,4,0
98,7,364834.05,251,44.58709677419355,7,0
37,2,81221.1,98,46.77142857142857,2,0
37,7,770397.76,282,49.96655518394649,7,0
37,2,364828.03,129,52.248,2,0
37,3,45690.03,341,51.375,3,0
7,35,1343480.24,372,49.33843212237094,35,0
7,4,155943.32,98,47.529411764705884,4,0
37,23,637110.68,372,51.06349206349206,23,0
372,1,170534.13,372,45.22857142857143,1,1
98,1,26349.420000000002,98,39.92307692307692,1,0
68,7,261461.31,160,53.60606060606061,7,0
37,3,389258.10000000003,160,52.49390243902439,3,0
190,1,137680.73,190,56.23913043478261,1,0
190,6,242864.61,251,49.130434782608695,6,0
341,1,8953.49,341,91.0,1,1
37,5,411682.66000000003,98,51.0125,5,0
160,2,10519.96,372,30.857142857142858,2,0
37,22,789459.66,372,49.56369426751592,22,0
37,13,584009.43,372,51.81651376146789,13,0
68,3,33221.14,68,56.06666666666667,3,0
251,1,61356.62,251,49.25925925925926,1,1
68,13,532850.03,341,47.39090909090909,13,0
7,1,46771.759999999995,7,43.666666666666664,1,0
37,13,550372.76,282,52.985,13,0
37,2,150393.63,98,49.280701754385966,2,0
98,1,18441.09,98,43.2,1,0
37,1,17.36,37,7.0,1,0
7,4,488956.78,372,51.81666666666667,4,0
37,2,3764.87,37,37.75,2,0
37,10,428057.43,372,49.475903614457835,10,0
282,1,65175.73,282,52.38461538461539,1,1
37,12,1746067.58,372,50.847181008902076,12,0
37,4,283100.58,251,50.416666666666664,4,0
7,2,579039.01,37,48.39912280701754,2,0
37,6,682296.06,372,51.61977186311787,6,0
37,5,234525.7,98,51.01162790697674,5,0
190,7,194153.43,372,51.46153846153846,7,0
190,1,69117.01,190,42.833333333333336,1,0
7,1,104983.72,7,54.02439024390244,1,0
37,1,38104.13,37,58.13333333333333,1,0
129,1,80915.09,129,47.6551724137931,1,0
310,1,92034.2,310,60.607142857142854,1,1
7,11,703183.76,372,50.00766283524904,11,0
68,2,227690.92,372,50.17283950617284,2,0
7,14,1740523.93,372,51.53276353276353,14,0
98,4,284510.93,341,51.741379310344826,4,0
7,4,150879.22,310,52.59016393442623,4,0
37,1,67943.48,37,49.10344827586207,1,0
221,1,41923.73,221,49.35294117647059,1,1
68,1,133602.61000000002,68,52.357142857142854,1,0
282,1,45305.67,282,56.5,1,1
37,20,2309352.21,372,49.36648648648649,20,0
37,1,99012.66,37,60.225806451612904,1,0
37,1,55070.740000000005,37,54.6,1,0
37,5,54702.23,221,46.32258064516129,5,0
372,1,4587.26,372,74.0,1,1
7,7,305318.56,372,54.05982905982906,7,0
68,2,32280.18,98,64.5,2,0
37,1,20363.66,37,56.57142857142857,1,0
7,3,132196.29,98,45.735849056603776,3,0
129,5,74487.05,341,44.61290322580645,5,0
7,13,895418.4400000001,372,51.7969696969697,13,0
37,4,171095.52,98,54.68421052631579,4,0
7,7,582108.74,282,48.97674418604651,7,0
37,2,283648.52999999997,98,52.66346153846154,2,0
190,4,405525.08,372,51.13690476190476,4,0
37,1,114422.41,37,47.666666666666664,1,0
160,3,94418.21,310,52.92307692307692,3,0
190,1,21817.59,190,44.61538461538461,1,0
68,2,124440.1,341,43.666666666666664,2,0
129,14,392245.92,372,50.93377483443709,14,0
37,3,104583.39,221,46.65909090909091,3,0
37,5,349355.79,190,54.616,5,0
190,1,87126.11,190,50.67741935483871,1,0
68,4,32967.41,372,61.22222222222222,4,0
251,4,75590.85,310,54.833333333333336,4,1
310,1,894.04,310,31.0,1,1
68,1,61658.22,68,50.291666666666664,1,0
98,1,16642.55,98,54.8,1,0
37,6,266118.83,251,50.95192307692308,6,0
129,9,222784.74,372,48.98809523809524,9,0
37,2,61114.33,37,37.65217391304348,2,0
37,3,30247.13,68,34.625,3,0
37,2,130660.58,221,53.71153846153846,2,0
37,17,1020057.74,372,50.166666666666664,17,0
7,15,132924.27,372,49.833333333333336,15,0
98,1,6904.26,98,60.5,1,0
68,1,62155.46,68,61.705882352941174,1,0
37,5,163416.54,372,52.343283582089555,5,0
68,11,232275.72,341,52.13186813186813,11,0
341,1,30511.05,341,49.92307692307692,1,1
37,4,163959.19,129,57.18333333333333,4,0
190,2,41951.479999999996,190,50.44444444444444,2,0
68,1,17343.2,68,48.833333333333336,1,0
37,15,98095.87,341,41.53333333333333,15,0
37,2,12945.619999999999,68,34.0,2,0
37,27,1059218.19,372,48.35198135198135,27,0
37,5,114613.79,160,50.42857142857143,5,0
37,1,8305.26,37,37.333333333333336,1,0
68,6,255511.49,372,48.41346153846154,6,0
7,6,44950.020000000004,37,46.111111111111114,6,0
7,16,591672.22,282,52.47196261682243,16,0
160,1,39419.060000000005,160,44.36842105263158,1,0
129,4,95593.6,282,52.529411764705884,4,0
129,8,164781.57,251,48.76470588235294,8,0
98,2,163943.55,341,55.30612244897959,2,0
7,10,406615.38,372,50.452229299363054,10,0
68,3,165168.79,221,49.63934426229508,3,0
37,10,489687.68,282,50.66101694915254,10,0
37,1,37458.85,37,43.13333333333333,1,0
98,2,48919.47,282,40.76,2,0
68,1,31390.09,68,47.666666666666664,1,0
310,1,2292.45,310,64.5,1,1
160,1,72765.75,160,51.68,1,0
7,17,1250392.87,372,51.18787878787879,17,0
129,4,308849.67,372,53.11764705882353,4,0
190,6,95409.9,282,50.80555555555556,6,0
190,4,621850.7,282,52.41596638655462,4,0
37,1,95936.59,37,40.80769230769231,1,0
160,4,50604.57,372,39.55555555555556,4,0
221,4,92179.83,282,59.392857142857146,4,1
341,2,3012.3900000000003,372,43.5,2,1
37,3,73583.1,282,47.96875,3,0
98,1,42357.64,98,52.23809523809524,1,0
98,2,19253.39,129,54.166666666666664,2,0
37,2,56327.11,37,51.23809523809524,2,0
251,2,81654.03,251,41.67567567567568,2,1
68,4,111077.15,310,51.276595744680854,4,0
37,1,434.52,37,71.0,1,0
190,8,133555.49,372,54.910714285714285,8,0
68,1,29663.95,68,48.90909090909091,1,0
37,12,218573.09,372,51.58510638297872,12,0
341,2,14704.5,341,55.0,2,1
129,1,27068.28,129,50.22222222222222,1,0
68,2,44693.45,372,53.21052631578947,2,0
190,2,308990.86,251,51.793103448275865,2,0
68,1,21881.62,68,41.30769230769231,1,0
221,1,760.43,221,11.0,1,1
68,5,69187.27,282,52.68571428571428,5,0
310,1,22936.289999999997,310,42.5,1,1
37,10,222182.93,282,53.2962962962963,10,0
98,4,383281.81,341,47.47741935483871,4,0
98,8,341855.73,282,51.87407407407407,8,0
98,3,58283.5,282,50.857142857142854,3,0
37,5,567816.43,282,50.157407407407405,5,0
68,1,93422.14,68,51.303030303030305,1,0
68,1,31340.77,68,59.75,1,0
37,4,310889.1,190,48.99090909090909,4,0
37,3,193252.57,372,50.41025641025641,3,0
37,6,158992.58,282,49.95522388059702,6,0
129,1,9077.76,129,26.1,1,0
7,11,471447.7,341,53.67857142857143,11,0
129,2,21886.13,372,69.33333333333333,2,0
7,2,51742.18,129,56.21052631578947,2,0
251,1,2958.03,251,35.5,1,1
37,1,24228.23,37,47.583333333333336,1,0
7,15,198549.57,372,48.40506329113924,15,0
282,2,41819.81,282,41.5,2,1
37,12,451579.09,341,50.005649717514125,12,0
37,1,33030.16,37,38.111111111111114,1,0
190,3,185057.03,190,47.58426966292135,3,0
7,4,688974.68,129,54.53586497890296,4,0
282,1,23316.34,282,74.6,1,1
